oem,model,battery_charging,platform_cpu,platform_gpu,body_sim,network_technology,display_type,main_camera_video,selfie_camera_video,body_weight,display_resolution,display_size,sound_3.5mm_jack,platform_os,platform_chipset,memory,ram,removability,battery_capacity,misc_price
Nokia,9 PureView,18,8,Adreno 630,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,P-OLED,2160p,2160p,172,1440 x 2880 ,5.99,No,Android,Qualcomm SDM845 Snapdragon 845,128,6,Non-removable,3320,620
Nokia,4.2,21.82167235,8,Adreno 505,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,161,720 x 1520 ,5.71,Yes,Android,Qualcomm SDM439 Snapdragon 439,32,3,Non-removable,3000,150
Nokia,3.2,10,4,Adreno 504,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,181,720 x 1520 ,6.26,Yes,Android,Qualcomm SDM429 Snapdragon 429,32,3,Non-removable,4000,130
Nokia,1 Plus,21.82167235,4,PowerVR GE8100,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,720p,,138,480 x 960 ,5.45,Yes,Android,Mediatek MT6739,8,1,Removable,2500,90
Nokia,3.1 Plus,21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,720p,180,720 x 1440 ,6,Yes,Android,Mediatek MT6762 Helio P22,32,3,Non-removable,3500,150
Nokia,6.1 Plus (Nokia X6),18,8,Adreno 509,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,151,1080 x 2280 ,5.8,Yes,Android,Qualcomm SDM636 Snapdragon 636,64,4,Non-removable,3060,250
Nokia,5.1 Plus (Nokia X5),21.82167235,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,160,720 x 1520 ,5.86,Yes,Android,Mediatek MT6771 Helio P60,64,4,Non-removable,3060,150
Nokia,5.1,21.82167235,8,Mali-T860,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,150,1080 x 2160 ,5.5,Yes,Android,MediaTek Helio P18,32,3,Non-removable,2970,180
Nokia,8 Sirocco,18,8,Adreno 540,"Dual SIM (Nano-SIM, dual stand-by)",LTE,P-OLED,2160p,1080p,177,1440 x 2560 ,5.5,No,Android,Qualcomm MSM8998 Snapdragon 835,128,6,Non-removable,3260,550
Nokia,6.1,18,8,Adreno 508,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,172,1080 x 1920 ,5.5,Yes,Android,Qualcomm SDM630 Snapdragon 630,32,3,Non-removable,3000,230
Oppo,A7n,21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,S-IPS LCD,1080p,,170,720 x 1520 ,6.2,Yes,Android,Mediatek MT6765 Helio P35,64,4,Non-removable,4230,200
Oppo,A5s (AX5s),21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,S-IPS LCD,1080p,,170,720 x 1520 ,6.2,Yes,Android,Mediatek MT6765 Helio P35,32,2,Non-removable,4230,117
Oppo,F11,20,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,1080p,188,1080 x 2340 ,6.53,Yes,Android,Mediatek Helio P70,128,6,Non-removable,4020,250
Oppo,F11 Pro,20,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,1080p,190,1080 x 2340 ,6.53,Yes,Android,Mediatek Helio P70,64,6,Non-removable,4000,320
Oppo,A7,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM450 Snapdragon 450,32,3,Non-removable,4230,270
Oppo,A5,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM450 Snapdragon 450,32,4,Non-removable,4230,230
Oppo,F7 Youth,21.82167235,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,,155,1080 x 2160 ,6,Yes,Android,Mediatek MT6771 Helio P60,64,4,Non-removable,3410,250
Oppo,A3,21.82167235,8,Mali-G72,"Dual SIM (Micro-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,,159,1080 x 2280 ,6.2,Yes,Android,Mediatek MT6771 Helio P60,128,4,Non-removable,3400,330
Oppo,F7,21.82167235,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,1080p,158,1080 x 2280 ,6.23,Yes,Android,Mediatek MT6771 Helio P60,64,4,Non-removable,3400,270
Oppo,A1,21.82167235,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,S-IPS LCD,1080p,,143,720 x 1440 ,5.7,Yes,Android,Mediatek MT6763T Helio P23,64,4,Non-removable,3180,150
Oppo,A83,21.82167235,8,Mali-G71,Dual SIM,LTE,IPS LCD,1080p,,143,720 x 1440 ,5.7,Yes,Android,Mediatek MT6763T Helio P23,64,4,Non-removable,3180,200
Oppo,F5 Youth,21.82167235,8,Mali-G71,"Dual SIM (Micro-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,,152,1080 x 2160 ,6,Yes,Android,Mediatek MT6763T Helio P23,32,3,Non-removable,3200,280
Oppo,F5,21.82167235,8,Mali-G71,"Dual SIM (Micro-SIM, dual stand-by)",LTE,LTPS IPS LCD,1080p,,152,1080 x 2160 ,6,Yes,Android,Mediatek MT6763T Helio P23,64,6,Non-removable,3200,320
Oppo,A77,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,148,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8953 Snapdragon 625,64,4,Non-removable,3200,280
Oppo,A77 (Mediatek),21.82167235,8,Mali-T860,Mini-SIM,LTE,IPS LCD,1080p,1080p,153,1080 x 1920 ,5.5,Yes,Android,Mediatek MT6750T,64,4,Non-removable,3200,310
Oppo,F3,21.82167235,8,Mali-T860,Mini-SIM,LTE,IPS LCD,1080p,,153,1080 x 1920 ,5.5,Yes,Android,Mediatek MT6750T,64,4,Non-removable,3200,260
Oppo,F1s,21.82167235,8,Mali-T860,Mini-SIM,LTE,IPS LCD,1080p,1080p,160,720 x 1280 ,5.5,Yes,Android,Mediatek MT6755,64,4,Non-removable,3075,250
Oppo,A59,21.82167235,8,Mali-T860,Mini-SIM,LTE,IPS LCD,1080p,1080p,160,720 x 1280 ,5.5,Yes,Android,Mediatek MT6750,32,3,Non-removable,3075,290
Oppo,A53,21.82167235,8,Adreno 405,Mini-SIM,LTE,IPS LCD,1080p,,165,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8939v2 Snapdragon 616,16,2,Non-removable,3075,200
Realme,3,10,8,Mali-G72,Mini-SIM,LTE,IPS LCD,1080p,1080p,175,720 x 1520 ,6.22,Yes,Android,Mediatek MT6771 Helio P60,64,4,Non-removable,4230,108
Realme,C1 (2019),21.82167235,8,Adreno 506,Mini-SIM,LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM450 Snapdragon 450,32,2,Non-removable,4230,90
Realme,C1,21.82167235,8,Adreno 506,Mini-SIM,LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM450 Snapdragon 450,16,2,Non-removable,4230,100
Realme,2,21.82167235,8,Adreno 506,Mini-SIM,LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM450 Snapdragon 450,64,4,Non-removable,4230,120
Realme,1,21.82167235,8,Mali-G72,Mini-SIM,LTE,IPS LCD,1080p,,155,1080 x 2160 ,6,Yes,Android,Mediatek MT6771 Helio P60,128,6,Non-removable,3410,130
Samsung,Galaxy S10 5G,25,8,Mali-G76,Mini-SIM,LTE,Dynamic AMOLED,2160p,2160p,198,1440 x 3040 ,6.7,Yes,Android,Exynos 9820,256,8,Non-removable,4500,630
Samsung,Galaxy S10+,15,8,Mali-G76,Mini-SIM,LTE,Dynamic AMOLED,2160p,2160p,175,1440 x 3040 ,6.4,Yes,Android,Exynos 9820,1000,12,Non-removable,4100,1050
Samsung,Galaxy S10,15,8,Mali-G76,Mini-SIM,LTE,Dynamic AMOLED,2160p,2160p,157,1440 x 3040 ,6.1,Yes,Android,Exynos 9820,128,8,Non-removable,3400,770
Samsung,Galaxy S10e,15,8,Mali-G76,Mini-SIM,LTE,Dynamic AMOLED,2160p,2160p,150,1080 x 2280 ,5.8,Yes,Android,Exynos 9820,256,8,Non-removable,3100,680
Samsung,Galaxy M30,15,8,Mali-G71,Mini-SIM,LTE,Super AMOLED,2160p,1080p,174,1080 x 2340 ,6.4,Yes,Android,Exynos 7904,128,6,Non-removable,5000,250
Samsung,Galaxy M20,15,8,Mali-G71,Mini-SIM,LTE,PLS TFT,1080p,1080p,186,1080 x 2340 ,6.3,Yes,Android,Exynos 7904,64,4,Non-removable,5000,220
Samsung,Galaxy M10,21.82167235,8,Mali-T830,"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",LTE,PLS TFT,1080p,1080p,163,720 x 1520 ,6.22,Yes,Android,Exynos 7870 Octa,32,3,Non-removable,3400,100
Samsung,Galaxy A80,25,8,Adreno 618,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,2160p,220,1080 x 2400 ,6.7,No,Android,Qualcomm SDM730 Snapdragon 730,128,8,Non-removable,3700,650
Samsung,Galaxy A70,25,8,Adreno 612,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,183,1080 x 2400 ,6.7,Yes,Android,Qualcomm SDM675 Snapdragon 675,128,6,Non-removable,4500,420
Samsung,Galaxy A60,15,8,Adreno 612,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,168,1080 x 2340 ,6.3,Yes,Android,Qualcomm SDM675 Snapdragon 675,128,6,Non-removable,3500,270
Samsung,Galaxy A50,15,8,Mali-G72,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,166,1080 x 2340 ,6.4,Yes,Android,Exynos 9610,128,6,Non-removable,4000,350
Samsung,Galaxy A40,15,8,Mali-G71,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,140,1080 x 2340 ,5.9,Yes,Android,Exynos 7885,64,4,Non-removable,3100,250
Samsung,Galaxy A30,15,8,Mali-G71,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,165,1080 x 2340 ,6.4,Yes,Android,Exynos 7904,64,4,Non-removable,4000,250
Samsung,Galaxy A20e,15,8,,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,141,720 x 1560 ,5.8,Yes,Android,Exynos 7884,32,3,Non-removable,3000,144
Samsung,Galaxy A20,15,8,,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,169,720 x 1560 ,6.4,Yes,Android,Exynos 7884,32,3,Non-removable,4000,200
Samsung,Galaxy A10,21.82167235,8,Mali-G71,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,168,720 x 1520 ,6.2,Yes,Android,Exynos 7884 Octa,32,2,Non-removable,3400,120
Samsung,Galaxy A8s,18,8,Adreno 616,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,173,1080 x 2340 ,6.4,No,Android,Qualcomm SDM710 Snapdragon 710,128,6,Non-removable,3400,387
Samsung,Galaxy A6s,21.82167235,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,,183,1080 x 2160 ,6,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,6,Non-removable,3300,270
Samsung,Galaxy A9 (2018),18,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,183,1080 x 2220 ,6.3,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,6,Non-removable,3800,360
Samsung,Galaxy A7 (2018),21.82167235,8,Mali-G71,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,168,1080 x 2220 ,6,Yes,Android,Exynos 7885,128,4,Non-removable,3300,280
Samsung,Galaxy Note9,15,8,Mali-G72,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,201,1440 x 2960 ,6.4,Yes,Android,Exynos 9810,512,8,Non-removable,4000,750
Samsung,Galaxy J6+,21.82167235,4,Adreno 308,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,178,720 x 1480 ,6,Yes,Android,Qualcomm MSM8917 Snapdragon 425,64,4,Non-removable,3300,240
Samsung,Galaxy J4 Core,21.82167235,4,Adreno 308,"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,177,720 x 1480 ,6,Yes,Android,Qualcomm MSM8917 Snapdragon 425,16,1,Non-removable,3300,150
Samsung,Galaxy J4+,21.82167235,4,Adreno 308,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,178,720 x 1480 ,6,Yes,Android,Qualcomm MSM8917 Snapdragon 425,32,2,Non-removable,3300,190
Samsung,Galaxy On6,21.82167235,8,Mali-T830,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,154,720 x 1480 ,5.6,Yes,Android,Exynos 7870 Octa,64,4,Non-removable,3000,150
Samsung,Galaxy J7 (2018),21.82167235,8,,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,TFT,1080p,,181,720 x 1280 ,5.5,Yes,Android,Exynos 7870 Octa,16,2,Non-removable,3300,200
Samsung,Galaxy S Light Luxury,21.82167235,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,150,1080 x 2220 ,5.8,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,4,Non-removable,3000,400
Samsung,Galaxy J8,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM/Micro-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,177,720 x 1480 ,6,Yes,Android,Qualcomm SDM450 Snapdragon 450,64,4,Non-removable,3500,250
Samsung,Galaxy J6,21.82167235,8,Mali-T830,Dual SIM (dual stand-by),LTE,Super AMOLED,1080p,,154,720 x 1480 ,5.6,Yes,Android,Exynos 7870 Octa,64,4,Non-removable,3000,180
Samsung,Galaxy J4,21.82167235,4,Mali-T720,Dual SIM (dual stand-by),LTE,Super AMOLED,1080p,,175,720 x 1280 ,5.5,Yes,Android,Exynos 7570 Quad,16,2,Removable,3000,140
Samsung,Galaxy A6+ (2018),21.82167235,8,Adreno 506,Dual SIM (dual stand-by),LTE,Super AMOLED,1080p,1080p,186,1080 x 2220 ,6,Yes,Android,Qualcomm SDM450 Snapdragon 450,64,4,Non-removable,3500,280
Samsung,Galaxy A6 (2018),21.82167235,8,Mali-T830,Mini-SIM,LTE,Super AMOLED,1080p,,159,720 x 1480 ,5.6,Yes,Android,Exynos 7870 Octa,64,4,Non-removable,3000,200
Samsung,Galaxy J7 Duo,21.82167235,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,174,720 x 1280 ,5.5,Yes,Android,Exynos 7885,32,4,Removable,3000,240
Samsung,Galaxy J7 Prime 2,21.82167235,8,Mali-T830,"Dual SIM (Nano-SIM, dual stand-by)",LTE,PLS TFT,1080p,1080p,170,1080 x 1920 ,5.5,Yes,Android,Exynos 7870 Octa,32,3,Non-removable,3300,170
Samsung,Galaxy S9+,15,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,189,1440 x 2960 ,6.2,Yes,Android,Exynos 9810,64,6,Non-removable,3500,620
Samsung,Galaxy S9,15,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,163,1440 x 2960 ,5.8,Yes,Android,Exynos 9810,64,4,Non-removable,3000,490
Samsung,Galaxy A8+ (2018),18,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,191,1080 x 2220 ,6,Yes,Android,Exynos 7885,64,6,Non-removable,3500,400
Samsung,Galaxy A8 (2018),18,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,172,1080 x 2220 ,5.6,Yes,Android,Exynos 7885,32,4,Non-removable,3000,270
Samsung,Galaxy C7 (2017),21.82167235,8,,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,180,1080 x 1920 ,5.5,Yes,Android,,32,4,Non-removable,3000,280
Samsung,Galaxy Note8,15,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,195,1440 x 2960 ,6.3,Yes,Android,Exynos 8895,64,6,Non-removable,3300,550
Samsung,Galaxy S8 Active,15,8,Adreno 540,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,208.1,1440 x 2960 ,5.8,Yes,Android,Qualcomm MSM8998 Snapdragon 835,64,4,Non-removable,4000,850
Samsung,Galaxy J7 V,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,167.3,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8953 Snapdragon 625,16,2,Removable,3300,240
Samsung,Galaxy Note FE,15,8,Mali-T880,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,,167,1440 x 2560 ,5.7,Yes,Android,Exynos 8890 Octa,64,4,Non-removable,3200,600
Samsung,Galaxy J7 Max,21.82167235,8,Mali-T880,"Dual SIM (Nano-SIM, dual stand-by)",LTE,PLS,1080p,,179,1080 x 1920 ,5.7,Yes,Android,Mediatek MT6757 Helio P20,32,4,Non-removable,3300,170
Samsung,Galaxy J7 Pro,21.82167235,8,Mali-T830,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,181,1080 x 1920 ,5.5,Yes,Android,Exynos 7870 Octa,32,3,Non-removable,3600,200
Samsung,Galaxy J7 (2017),21.82167235,8,Mali-T830,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,181,1080 x 1920 ,5.5,Yes,Android,Exynos 7870 Octa,16,3,Non-removable,3600,200
Samsung,Galaxy S8,15,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,155,1440 x 2960 ,5.8,Yes,Android,Exynos 8895,64,4,Non-removable,3000,390
Samsung,Galaxy S8+,15,8,Mali-G71,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,173,1440 x 2960 ,6.2,Yes,Android,Exynos 8895,128,6,Non-removable,3500,470
Samsung,Galaxy C7 Pro,18,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,172,1080 x 1920 ,5.7,Yes,Android,Qualcomm MSM8953-Pro Snapdragon 626,64,4,Non-removable,3300,300
Samsung,Galaxy A7 (2017),18,8,Mali-T830,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,186,1080 x 1920 ,5.7,Yes,Android,Exynos 7880,32,3,Non-removable,3600,280
Samsung,Galaxy C9 Pro,18,8,Adreno 510,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,189,1080 x 1920 ,6,Yes,Android,Qualcomm MSM8976 Pro Snapdragon 653,64,6,Non-removable,4000,430
Samsung,Galaxy A8 (2016),21.82167235,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,182,1080 x 1920 ,5.7,Yes,Android,Exynos 7420 Octa,32,3,Non-removable,3300,300
Samsung,Galaxy On8,21.82167235,8,Mali-T720,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,169,1080 x 1920 ,5.5,Yes,Android,Exynos 7580 Octa,16,3,Removable,3300,200
Samsung,Galaxy On7 (2016),18,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,"Capacitive touchscreen, 16M colors",1080p,,167,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8953 Snapdragon 625,32,3,Non-removable,3300,200
Samsung,Galaxy J7 Prime,21.82167235,8,Mali-T830,"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,PLS TFT,1080p,,167,1080 x 1920 ,5.5,Yes,Android,Exynos 7870 Octa,16,3,Non-removable,3300,140
Samsung,Galaxy On7 Pro,21.82167235,4,Adreno 306,"Dual SIM (Nano-SIM, dual stand-by)",LTE,TFT,1080p,,172,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8916 Snapdragon 410,16,2,Removable,3000,150
Samsung,Galaxy C7,18,8,Adreno 506,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,169,1080 x 1920 ,5.7,Yes,Android,Qualcomm MSM8953 Snapdragon 625,32,4,Non-removable,3300,250
Samsung,Galaxy A9 Pro (2016),18,8,Adreno 510,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,210,1080 x 1920 ,6,Yes,Android,Qualcomm MSM8976 Snapdragon 652,32,4,Non-removable,5000,300
Samsung,Galaxy J7 (2016),21.82167235,8,Adreno 405,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,170,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8952 Snapdragon 617,16,2,Removable,3300,230
Samsung,Galaxy S7 edge,15,4,Adreno 530,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,,157,1440 x 2560 ,5.5,Yes,Android,Qualcomm MSM8996 Snapdragon 820,32,4,Non-removable,3600,400
Samsung,Galaxy S7 edge (USA),15,4,Adreno 530,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,,157,1440 x 2560 ,5.5,Yes,Android,Qualcomm MSM8996 Snapdragon 820,32,4,Non-removable,3600,350
Samsung,Galaxy A9 (2016),18,8,Adreno 510,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,200,1080 x 1920 ,6,Yes,Android,Qualcomm MSM8976 Snapdragon 652,32,3,Non-removable,4000,300
Samsung,Galaxy A7 (2016),18,8,Mali-T720,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,172,1080 x 1920 ,5.5,Yes,Android,Exynos 7580 Octa,16,3,Non-removable,3300,300
Samsung,Galaxy On7,21.82167235,4,Adreno 306,"Dual SIM (Nano-SIM, dual stand-by)",LTE,TFT,1080p,,172,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8916 Snapdragon 410,8,2,Removable,3000,180
Samsung,Galaxy Note5 (USA),15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,171,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,540
Samsung,Galaxy Note5,15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,171,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,470
Samsung,Galaxy Note5 Duos,15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,171,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,600
Samsung,Galaxy S6 edge+ (USA),15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,153,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,550
Samsung,Galaxy S6 edge+,15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,153,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,530
Samsung,Galaxy S6 edge+ Duos,15,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,153,1440 x 2560 ,5.7,Yes,Android,Exynos 7420 Octa,32,4,Non-removable,3000,530
Samsung,Galaxy A8 Duos,21.82167235,8,Adreno 405,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,151,1080 x 1920 ,5.7,Yes,Android,Qualcomm MSM8939 Snapdragon 615,32,2,Non-removable,3050,380
Samsung,Galaxy A8,21.82167235,8,Adreno 405,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,151,1080 x 1920 ,5.7,Yes,Android,Qualcomm MSM8939 Snapdragon 615,32,2,Non-removable,3050,250
Samsung,Galaxy J7,21.82167235,8,Adreno 405,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,171,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8939 Snapdragon 615,16,2,Removable,3000,200
Samsung,Galaxy J7 Nxt,21.82167235,8,Mali-T830,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,170,720 x 1280 ,5.5,Yes,Android,Exynos 7870 Octa,16,2,Removable,3000,180
Samsung,Galaxy A7 Duos,21.82167235,8,Adreno 405,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,141,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8939 Snapdragon 615,16,2,Non-removable,2600,300
Samsung,Galaxy A7,21.82167235,8,Adreno 405,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,141,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8939 Snapdragon 615,16,2,Non-removable,2600,300
Samsung,Galaxy E7,21.82167235,4,Adreno 306,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,141,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8916 Snapdragon 410,16,2,Non-removable,2950,230
Samsung,Galaxy Note Edge,15,4,Adreno 420,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,174,1600 x 2560 ,5.6,Yes,Android,Qualcomm APQ8084 Snapdragon 805,32,3,Removable,3000,300
Samsung,Galaxy Note 4 Duos,15,4,Adreno 420,"Dual SIM (Micro-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,175,1440 x 2560 ,5.7,Yes,Android,Qualcomm APQ8084 Snapdragon 805,16,3,Removable,3000,300
Samsung,Galaxy Note 4 (USA),15,4,Adreno 420,"Dual SIM (Micro-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1440p,176,1440 x 2560 ,5.7,Yes,Android,Qualcomm APQ8084 Snapdragon 805,32,3,Removable,3220,250
